color,director_name,actor_2_name,actor_1_name,movie_title,actor_3_name,title_year
Color,Tim Story,Jason George,Sean Patrick Thomas,Barbershop ,Cedric the Entertainer,2002
Color,Nicholas Meyer,Kirstie Alley,Leonard Nimoy,Star Trek II: The Wrath of Khan ,Nichelle Nichols,1982
Color,Tom Shadyac,Udo Kier,Sean Young,Ace Ventura: Pet Detective ,David Margulies,1994
Color,John Badham,Barry Corbin,Matthew Broderick,WarGames ,Ally Sheedy,1983
Color,Peter Weir,Viggo Mortensen,Harrison Ford,Witness ,Lukas Haas,1985
Color,Mike McCoy,Jason Cottle,Alex Veadov,Act of Valor ,Rorke Denver,2012
Color,Anne Fletcher,Alyson Stoner,Channing Tatum,Step Up ,Josh Henderson,2006
Color,Mike Judge,Demi Moore,Bruce Willis,Beavis and Butt-Head Do America ,John Doman,1996
Color,Quentin Tarantino,Sid Haig,Robert De Niro,Jackie Brown ,Robert Forster,1997
Color,Jon Hurwitz,Eric Winter,Danneel Ackles,Harold & Kumar Escape from Guantanamo Bay ,Beverly D'Angelo,2008
Color,Josh Trank,Alex Russell,Michael Kelly,Chronicle ,Ashley Hinshaw,2012
Color,Barbra Streisand,Amy Irving,Miriam Margolyes,Yentl ,Steven Hill,1983
Color,Terry Gilliam,Michael Palin,Shelley Duvall,Time Bandits ,Kenny Baker,1981
Color,Tamra Davis,Katherine Boecher,Britney Spears,Crossroads ,Dave Allen,2002
Color,Nima Nourizadeh,Kirby Bliss Blanton,Dax Flame,Project X ,Oliver Cooper,2012
Color,Franklin J. Schaffner,Karl Malden,George C. Scott,Patton ,Bill Hickman,1970
Color,Mark Romanek,Gary Cole,Robin Williams,One Hour Photo ,Connie Nielsen,2002
Color,John Erick Dowdle,Jay Hernandez,Andrew Fiscella,Quarantine ,Dania Ramirez,2008
Color,David Moreau,Alessandro Nivola,Chloë Grace Moretz,The Eye ,Obba Babatundé,2008
Color,Christopher Erskin,Shannon Elizabeth,Vanessa Williams,Johnson Family Vacation ,Shad Moss,2004
Color,Jesse Dylan,Fred Willard,Hector Elizondo,How High ,T.J. Thyne,2001
Color,Brian Henson,Jerry Nelson,Steven Mackintosh,The Muppet Christmas Carol ,Steve Whitmire,1992
 Black and White,Martin Campbell,Tobias Menzies,Eva Green,Casino Royale ,Ivana Milicevic,2006
 Black and White,Julie Taymor,Roger Rees,Salma Hayek,Frida ,Valeria Golino,2002
Color,Dan Cutforth,Ashley Ashida Dixon,Lexie Contursi,Katy Perry: Part of Me ,Anthony Burrell,2012
Color,Josh Boone,Sam Trammell,Shailene Woodley,The Fault in Our Stars ,Nat Wolff,2014
Color,John Dahl,Martin Landau,Matt Damon,Rounders ,Gretchen Mol,1998
Color,Chris Rock,Romany Malco,Rosario Dawson,Top Five ,J.B. Smoove,2014
Color,John Frankenheimer,Richard Dysart,Talia Shire,Prophecy ,Robert Foxworth,1979
Color,David Koepp,Kathryn Erbe,Illeana Douglas,Stir of Echoes ,Lusia Strus,1999
Color,,Kelvin Taylor,Peter Mensah,Spartacus: War of the Damned             ,Viva Bianca,
Color,Stephen Frears,Mare Winningham,Steve Coogan,Philomena ,Peter Hermann,2013
Color,Mike Binder,Erika Christensen,Alicia Witt,The Upside of Anger ,Joan Allen,2005
Color,Franklin J. Schaffner,Anne Meara,Laurence Olivier,The Boys from Brazil ,Steve Guttenberg,1978
Color,Elizabeth Allen Rosenbaum,Joanna 'JoJo' Levesque,Tammin Sursok,Aquamarine ,Dichen Lachman,2006
Color,Jake Schreier,Cara Delevingne,Nat Wolff,Paper Towns ,Meg Crosbie,2015
Color,Cheryl Dunye,Marsha Thomason,Michael Imperioli,My Baby's Daddy ,Bai Ling,2004
 Black and White,Alexander Payne,Bruce Dern,Devin Ratray,Nebraska ,Will Forte,2013
Color,Ernest R. Dickerson,Jada Pinkett Smith,CCH Pounder,Tales from the Crypt: Demon Knight ,Gary Farmer,1995
Color,Tim Hill,Amber Valletta,Noel Fisher,Max Keeble's Big Move ,Larry Miller,2001
Color,Jason Reitman,Patton Oswalt,Charlize Theron,Young Adult ,Collette Wolfe,2011
Color,Mark Neveldine,Edi Gathegi,Jason Statham,Crank ,Jose Pablo Cantillo,2006
Color,Lionel C. Martin,Gilbert Gottfried,Bernie Mac,How to Be a Player ,Lark Voorhies,1997
Color,Richard LaGravenese,Eddie Cibrian,Holly Hunter,Living Out Loud ,Jenette Goldstein,1998
Color,Sanaa Hamri,Laz Alonso,Common,Just Wright ,Mehcad Brooks,2010
Color,Jonathan Demme,Rosemarie DeWitt,Anne Hathaway,Rachel Getting Married ,Bill Irwin,2008
Color,Bob Rafelson,Michael Lerner,Anjelica Huston,The Postman Always Rings Twice ,John Colicos,1981
Color,Peter Webber,Colin Firth,Scarlett Johansson,Girl with a Pearl Earring ,Tom Wilkinson,2003
Color,Wolfgang Petersen,Martin Semmelrogge,Jürgen Prochnow,Das Boot ,Herbert Grönemeyer,1981
Color,John Lee Hancock,Marc Blucas,Dennis Quaid,The Alamo ,Jordi Mollà,2004
Color,Wallace Wolodarsky,Barry Watson,Heather Matarazzo,Sorority Boys ,Harland Williams,2002
Color,Richard Curtis,Tom Hollander,Tom Hughes,About Time ,Lindsay Duncan,2013
Color,Yimou Zhang,Andy Lau,Takeshi Kaneshiro,House of Flying Daggers ,Zhengyong Zhang,2004
Color,Nicholas Jarecki,Curtiss Cook,Nate Parker,Arbitrage ,Reg E. Cathey,2012
Color,Dean Israelite,Jonny Weston,Gary Weeks,Project Almanac ,Sofia Black-D'Elia,2015
Color,Darnell Martin,Veronika Dash,Cedric the Entertainer,Cadillac Records ,Tammy Blanchard,2008
Color,Scott Alexander,Dave Chappelle,Sarah Silverman,Screwed ,Sherman Hemsley,2000
Color,Stuart Gordon,Kurtwood Smith,Christopher Lambert,Fortress ,Clifton Collins Jr.,1992
Color,Christopher Guest,Catherine O'Hara,John Michael Higgins,For Your Consideration ,Ed Begley Jr.,2006
 Black and White,Woody Allen,Aleksa Palladino,Melanie Griffith,Celebrity ,Greg Mottola,1998
Color,Ryan Murphy,Joseph Cross,Jill Clayburgh,Running with Scissors ,Dagmara Dominczyk,2006
Color,Robert Iscove,Kelly Clarkson,Anika Noni Rose,From Justin to Kelly ,Brian Dietzen,2003
Color,Spike Lee,Debi Mazar,Michael Imperioli,Girl 6,Gretchen Mol,1996
Color,Jane Campion,Nick Damici,Jennifer Jason Leigh,In the Cut ,Susan Gardner,2003
Color,James Gray,Vinessa Shaw,Isabella Rossellini,Two Lovers ,Samantha Ivers,2008
Color,Fred Schepisi,Ray Winstone,Bob Hoskins,Last Orders ,JJ Feild,2001
Color,Joon-ho Bong,Kang-ho Song,Doona Bae,The Host ,Ah-sung Ko,2006
Color,Roger Spottiswoode,Treat Williams,Robert Duvall,The Pursuit of D.B. Cooper ,Paul Gleason,1981
Color,Antonia Bird,Jeffrey Jones,Jeremy Davies,Ravenous ,David Arquette,1999
Color,Jon Poll,Megan Park,Robert Downey Jr.,Charlie Bartlett ,Hope Davis,2007
Color,Paolo Sorrentino,Sabrina Ferilli,Toni Servillo,The Great Beauty ,Serena Grandi,2013
Color,Peter Care,Michael Harding,Kieran Culkin,The Dangerous Lives of Altar Boys ,Jake Richardson,2002
Color,Chan-wook Park,Alden Ehrenreich,Mia Wasikowska,Stoker ,Harmony Korine,2013
 Black and White,Kar-Wai Wong,Tony Chiu Wai Leung,Li Gong,2046,Maggie Cheung,2004
Color,Ira Sachs,Erin Boyes,David Richmond-Peck,Married Life ,Timothy Webber,2007
Color,Carroll Ballard,Hope Davis,Eamonn Walker,Duma ,Campbell Scott,2005
Color,Neil Jordan,Stephen Rea,Tony Curran,Ondine ,Alicja Bachleda,2009
Color,Takeshi Kitano,Tatyana Ali,Omar Epps,Brother ,James Shigeta,2000
Color,Anthony Russo,Isaiah Washington,Michael Jeter,Welcome to Collinwood ,Andy Davoli,2002
Color,Sidney Lumet,Anne Bancroft,Kyra Sedgwick,Critical Care ,Albert Brooks,1997
Color,Vadim Perelman,Lynn Cohen,Eva Amurri Martino,The Life Before Her Eyes ,Brett Cullen,2007
Color,Lawrence Kasdan,Mark Duplass,Dianne Wiest,Darling Companion ,Sam Shepard,2012
Color,Marco Kreuzpaintner,Kate del Castillo,Zack Ward,Trade ,Alicja Bachleda,2007
Color,Lajos Koltai,Péter Fancsikai,Marcell Nagy,Fateless ,Bálint Péntek,2005
Color,Alan Rudolph,Albert Finney,Bruce Willis,Breakfast of Champions ,Omar Epps,1999
Color,Yimou Zhang,Ni Yan,Honglei Sun,"A Woman, a Gun and a Noodle Shop ",Dahong Ni,2009
Color,Vincenzo Natali,Jeremy Northam,David Hewlett,Cypher ,Kari Matchett,2002
 Black and White,Chuan Lu,Yuanyuan Gao,Ye Liu,City of Life and Death ,Ryu Kohata,2009
Color,Tim Johnson,Matt Jones,Jim Parsons,Home ,April Winchell,2015
Color,Lijun Sun,Tom Arnold,Jon Heder,Legend of Kung Fu Rabbit ,Rebecca Black,2011
Color,Takashi Yamazaki,Meisa Kuroki,Takuya Kimura,Space Battleship Yamato ,Hiroyuki Ikeuchi,2010
Color,Renny Harlin,Kenneth Cranham,Richard Coyle,5 Days of War,Ana Imnadze,2011
Color,Christopher Smith,Michael Dorman,Rachael Carpani,Triangle ,Emma Lung,2009
Color,Timothy Hines,Kelly LeBrock,Christopher Lambert,10 Days in a Madhouse,Alexandra Callas,2015
Color,Randall Wallace,Connor Corum,Jacob Vargas,Heaven Is for Real ,Rob Moran,2014
Color,Guy Ritchie,Brad Pitt,Jason Statham,Snatch ,Jason Flemyng,2000
Color,David Winters,Matt Marr,Gary Daniels,Dancin' It's On ,Ginger Jensen,2015
Color,Mary Lambert,Fred Gwynne,Miko Hughes,Pet Sematary ,Denise Crosby,1989
Color,Akira Kurosawa,Tetsu Watanabe,Tatsuo Matsumura,Madadayo ,Akira Terao,1993
Color,Jamie Thraves,Caroline Dhavernas,Paddy Considine,The Cry of the Owl ,Charlotte Sullivan,2009
Color,Mabel Cheung,Ching Wan Lau,Wei Tang,A Tale of Three Cities ,Hailu Qin,2015
Color,Joe Dante,Harry Carey Jr.,Phoebe Cates,Gremlins ,Zach Galligan,1984
Color,George Lucas,Peter Cushing,Harrison Ford,Star Wars: Episode IV - A New Hope ,Kenny Baker,1977
Color,Dan Mazer,Zoey Deutch,Robert De Niro,Dirty Grandpa ,Jason Mantzoukas,2016
Color,David Lean,Klaus Kinski,Julie Christie,Doctor Zhivago ,Geraldine Chaplin,1965
Color,Stephen Daldry,Selton Mello,Wagner Moura,Trash ,Daniel Zettel,2014
Color,Kenny Ortega,Matt Prokop,Lucas Grabeel,High School Musical 3: Senior Year,Corbin Bleu,2008
Color,David O. Russell,Jack McGee,Christian Bale,The Fighter ,Melissa McMeekin,2010
Color,Jeff Tremaine,Steve-O,Bam Margera,Jackass Number Two ,Chris Pontius,2006
Color,Jonathan Lynn,Bruce McGill,Fred Gwynne,My Cousin Vinny ,Lane Smith,1992
Color,R.J. Cutler,Mireille Enos,Chloë Grace Moretz,If I Stay ,Stacy Keach,2014
Color,Brian Trenchard-Smith,Damien Garvey,Zoe Ventoura,Drive Hard ,Christopher Sommers,2014
Color,David S. Ward,Tom Berenger,Corbin Bernsen,Major League ,Rene Russo,1989
Color,Oliver Parker,Rupert Everett,Lily Cole,St. Trinian's ,Tamsin Egerton,2007
Color,Joel Schumacher,John Enos III,Radha Mitchell,Phone Booth ,Richard T. Jones,2002
Color,Adam Shankman,Peter Coyote,Lauren German,A Walk to Remember ,Paz de la Huerta,2002
Color,Tim Robbins,Celia Weston,Lois Smith,Dead Man Walking ,Robert Prosky,1995
Color,Roger Kumble,Sean Patrick Thomas,Sarah Michelle Gellar,Cruel Intentions ,Eric Mabius,1999
Color,Kevin Greutert,Shawnee Smith,Costas Mandylor,Saw VI ,George Newbern,2009
Color,Mel Brooks,Sid Caesar,Madeline Kahn,History of the World: Part I ,Dom DeLuise,1981
Color,Gina Prince-Bythewood,Alicia Keys,Nate Parker,The Secret Life of Bees ,Jennifer Hudson,2008
Color,Rob Pritts,Vinessa Shaw,Vincent Pastore,Corky Romano ,Peter Berg,2001
Color,Brian De Palma,Gabrielle Carteris,Steven Bauer,Raising Cain ,Gregg Henry,1992
Color,Norman Jewison,Peter Boyle,Sylvester Stallone,F.I.S.T. ,Rod Steiger,1978
Color,Tobe Hooper,Bud Cort,Louise Fletcher,Invaders from Mars ,William Bassett,1986
Color,John Crowley,Fiona Glascott,Julie Walters,Brooklyn ,Eva Birthistle,2015
Color,Stanley Kubrick,Steven Berkoff,Ryan O'Neal,Barry Lyndon ,Hardy Krüger,1975
Color,Brendan Malloy,Jason London,Lee Majors,Out Cold ,Thomas Lennon,2001
Color,Reginald Hudlin,John Witherspoon,Will Ferrell,The Ladies Man ,Tim Meadows,2000
Color,Dustin Hoffman,Sheridan Smith,Luke Newberry,Quartet ,Pauline Collins,2012
Color,Gregory Poirier,Jake Busey,Shannon Elizabeth,Tomcats ,David Ogden Stiers,2001
Color,Bill Paxton,Powers Boothe,Matthew McConaughey,Frailty ,Matt O'Leary,2001
Color,Simon Curtis,Frances Fisher,Ryan Reynolds,Woman in Gold ,Elizabeth McGovern,2015
 Black and White,Bill Condon,Oliver Platt,Liam Neeson,Kinsey ,Dylan Baker,2004
Color,Sam Raimi,Bridget Fonda,Patricia Tallman,Army of Darkness ,Embeth Davidtz,1992
Color,Dewey Nicks,Gedde Watanabe,Jaime King,Slackers ,Jim Rash,2002
Color,Lasse Hallström,Leonardo DiCaprio,Johnny Depp,What's Eating Gilbert Grape ,Kevin Tighe,1993
Color,Philip Saville,Alan Van Sprang,Henry Ian Cusick,The Visual Bible: The Gospel of John ,Scott Handy,2003
Color,Mike Leigh,Sally Hawkins,Eddie Marsan,Vera Drake ,Imelda Staunton,2004
Color,Daisy von Scherler Mayer,Dash Mihok,Michael McKean,The Guru ,Jimi Mistry,2002
Color,Mira Nair,Chazz Palminteri,Anjelica Huston,The Perez Family ,Vincent Gallo,1995
Color,Ethan Coen,Max Casella,Justin Timberlake,Inside Llewyn Davis ,Alex Karpovsky,2013
Color,Tim Blake Nelson,Andrew Keegan,Mekhi Phifer,O ,John Heard,2001
Color,William A. Graham,Wayne Pygram,Milla Jovovich,Return to the Blue Lagoon ,Lisa Pelikan,1991
Color,Martin Ritt,Anthony Zerbe,Frank Finlay,The Molly Maguires ,Samantha Eggar,1970
Color,John Turturro,Steve Buscemi,Kate Winslet,Romance & Cigarettes ,Eddie Izzard,2005
Color,Agnieszka Holland,David Kennedy,Phyllida Law,Copying Beethoven ,Angus Barnett,2006
Color,Tobe Hooper,Zelda Rubinstein,Heather O'Rourke,Poltergeist ,Craig T. Nelson,1982
Color,Rowan Joffe,Sean Harris,Sam Riley,Brighton Rock ,Geoff Bell,2010
Color,David Hackl,Costas Mandylor,Julie Benz,Saw V ,Scott Patterson,2008
Color,Giuliano Montaldo,Gena Rowlands,John Cassavetes,Machine Gun McCain ,Britt Ekland,1969
Color,Lisa Azuelos,Lina Esco,Nora Dunn,LOL ,Alix Freihage,2012
Color,Ray Lawrence,Deborra-Lee Furness,John Howard,Jindabyne ,Max Cullen,2006
Color,Karan Johar,John Abraham,Shah Rukh Khan,Kabhi Alvida Naa Kehna ,Preity Zinta,2006
Color,Oliver Parker,Rupert Everett,Minnie Driver,An Ideal Husband ,Jeremy Northam,1999
Color,Ruairi Robinson,Olivia Williams,Romola Garai,The Last Days on Mars ,Tom Cullen,2013
Color,Jaume Balagueró,Giancarlo Giannini,Lena Olin,Darkness ,Francesc Pagès,2002
Color,Stanley Kubrick,Gary Lockwood,Keir Dullea,2001: A Space Odyssey,Glenn Beck,1968
Color,Steven Spielberg,Dee Wallace,Henry Thomas,E.T. the Extra-Terrestrial ,Peter Coyote,1982
Color,Jon Kasdan,Elena Anaya,Kristen Stewart,In the Land of Women ,Dustin Milligan,2007
Color,Léa Pool,Marc Donato,William Hurt,The Blue Butterfly ,Raoul Max Trujillo,2004
Color,Floyd Mutrux,Kelli Williams,Ricky Schroder,There Goes My Baby ,Seymour Cassel,1994
Color,,Johnny Flynn,Antonia Thomas,Lovesick             ,Hannah Britland,
Color,Sajid Khan,Boman Irani,Arjun Rampal,Housefull ,Riteish Deshmukh,2010
Color,Christopher Cain,Taylor Handley,Jon Gries,September Dawn ,Trent Ford,2007
Color,Dean Wright,Eduardo Verástegui,Santiago Cabrera,For Greater Glory: The True Story of Cristiada ,Catalina Sandino Moreno,2012
Color,Eric Lartigau,Eric Elmosnino,Karin Viard,La Famille Bélier ,François Damiens,2014
Color,Gus Van Sant,Matt Damon,Robin Williams,Good Will Hunting ,Minnie Driver,1997
Color,Shintaro Shimosawa,Anthony Hopkins,Al Pacino,Misconduct ,Glen Powell,2016
Color,Darren Lynn Bousman,Shawnee Smith,Costas Mandylor,Saw III ,Leigh Whannell,2006
Color,Ivan Reitman,Harold Ramis,Bill Murray,Stripes ,Judge Reinhold,1981
Color,Peyton Reed,Lindsay Sloane,Kirsten Dunst,Bring It On ,Clare Kramer,2000
Color,James DeMonaco,Joseph Julian Soria,Frank Grillo,The Purge: Election Year ,Mykelti Williamson,2016
Color,Robert Iscove,Clea DuVall,Paul Walker,She's All That ,Kieran Culkin,1999
Color,Lee Daniels,Gabourey Sidibe,Mo'Nique,Precious ,Mariah Carey,2009
Color,Darren Lynn Bousman,Shawnee Smith,Costas Mandylor,Saw IV ,Angus Macfadyen,2007
Color,Geoffrey Sax,Keegan Connor Tracy,Deborah Kara Unger,White Noise ,Mike Dopud,2005
Color,Tyler Perry,Cicely Tyson,Boris Kodjoe,Madea's Family Reunion ,Blair Underwood,2006
Color,Martin Scorsese,Bill Cobbs,Tom Cruise,The Color of Money ,Mary Elizabeth Mastrantonio,1986
 Black and White,Ken Annakin,Richard Beymer,Richard Burton,The Longest Day ,Eddie Albert,1962
Color,Stephen Herek,Shaun Weiss,Lane Smith,The Mighty Ducks ,Elden Henson,1992
Color,Takashi Shimizu,Clea DuVall,Sarah Michelle Gellar,The Grudge ,Ted Raimi,2004
Color,Dennis Dugan,Kevin Nealon,Adam Sandler,Happy Gilmore ,Frances Bay,1996
Color,Victor Salva,Patricia Belcher,Eileen Brennan,Jeepers Creepers ,Jonathan Breck,2001
Color,Stephen Herek,George Carlin,Keanu Reeves,Bill & Ted's Excellent Adventure ,Al Leong,1989
Color,Carol Reed,Ron Moody,Oliver Reed,Oliver! ,Jack Wild,1968
Color,John Madden,Penelope Wilton,Tom Wilkinson,The Best Exotic Marigold Hotel ,Celia Imrie,2011
Color,Chuck Sheetz,Andrew Lawrence,Diedrich Bader,Recess: School's Out ,Dabney Coleman,2001
Color,George Miller,Bruce Spence,Tina Turner,Mad Max Beyond Thunderdome ,Angelo Rossitto,1985
Color,Mark L. Lester,Vernon Wells,Bill Duke,Commando ,Rae Dawn Chong,1985
Color,William Brent Bell,Rupert Evans,Lauren Cohan,The Boy ,Stephanie Lemelin,2016
Color,John Erick Dowdle,Bokeem Woodbine,Bojana Novakovic,Devil ,Geoffrey Arend,2010
Color,Marcus Raboy,Mike Epps,John Witherspoon,Friday After Next ,Katt Williams,2002
Color,Leigh Whannell,Hayley Kiyoko,Lin Shaye,Insidious: Chapter 3,Leigh Whannell,2015
Color,Michael Schultz,Vanity,Mike Starr,The Last Dragon ,Keshia Knight Pulliam,1985
Color,Guy Ritchie,Brad Pitt,Jason Statham,Snatch ,Jason Flemyng,2000
Color,Brett Leonard,Austin O'Brien,Jeff Fahey,The Lawnmower Man ,Troy Evans,1992
Color,Peter Sollett,Alexis Dziena,Ari Graynor,Nick and Norah's Infinite Playlist ,Aaron Yoo,2008
Color,Kevin Smith,Janeane Garofalo,Matt Damon,Dogma ,George Carlin,1999
Color,Bob Dolman,Eva Amurri Martino,Erika Christensen,The Banger Sisters ,Sal Lopez,2002
Color,Joe Dante,Al Leong,Albert Brooks,Twilight Zone: The Movie ,Vic Morrow,1983
Color,Rowdy Herrington,Kevin Tighe,Ben Gazzara,Road House ,Kelly Lynch,1989
Color,Keenen Ivory Wayans,Salli Richardson-Whitfield,Jada Pinkett Smith,A Low Down Dirty Shame ,Charles S. Dutton,1994
Color,John Polson,Shiri Appleby,Erika Christensen,Swimfan ,Jason Ritter,2002
Color,Greg Coolidge,Danny Woodburn,Dane Cook,Employee of the Month ,Jessica Simpson,2006
Color,Harry Elfont,Lauren Ambrose,Ethan Embry,Can't Hardly Wait ,Charlie Korsmo,1998
Color,Francis Ford Coppola,William Smith,Tom Cruise,The Outsiders ,Tom Waits,1983
Color,David Lowery,Oona Laurence,Bryce Dallas Howard,Pete's Dragon ,Isiah Whitlock Jr.,2016
Color,David Cronenberg,Herbert Lom,Tom Skerritt,The Dead Zone ,Anthony Zerbe,1983
Color,Ciarán Foy,James Ransone,Laila Haley,Sinister 2,Jaden Klein,2015
Color,Salim Akil,Curtis Armstrong,Omari Hardwick,Sparkle ,Mike Epps,2012
Color,Jamie Blanks,Jessica Capshaw,Marley Shelton,Valentine ,Johnny Whitworth,2001
Color,Olatunde Osunsanmi,Will Patton,Milla Jovovich,The Fourth Kind ,Hakeem Kae-Kazim,2009
Color,Robert Altman,Virginia Madsen,Meryl Streep,A Prairie Home Companion ,Lily Tomlin,2006
 Black and White,Leon Ichaso,Clarence Williams III,Khandi Alexander,Sugar Hill ,Steve Harris,1993
Color,Joseph Zito,Richard Lynch,Billy Drago,Invasion U.S.A. ,Eddie Jones,1985
Color,Malcolm D. Lee,Brandon T. Jackson,Jurnee Smollett-Bell,Roll Bounce ,Shad Moss,2005
Color,Wes Anderson,Connie Nielsen,Bill Murray,Rushmore ,Olivia Williams,1998
Color,Colin Strause,Donald Faison,David Zayas,Skyline ,Brittany Daniel,2010
Color,John Madden,Celia Imrie,Tina Desai,The Second Best Exotic Marigold Hotel ,Ronald Pickup,2015
Color,Patricia Rozema,Jane Krakowski,Julia Ormond,Kit Kittredge: An American Girl ,Willow Smith,2008
Color,Mark Rosman,Chris Noth,Ben Feldman,The Perfect Man ,Vanessa Lengies,2005
Color,Spike Lee,Nicholas Turturro,Denzel Washington,Mo' Better Blues ,Charlie Murphy,1990
Color,Steve Oedekerk,Simon Rhee,Steve Oedekerk,Kung Pow: Enter the Fist ,Jennifer Tung,2002
Color,Ron Underwood,Ariana Richards,Reba McEntire,Tremors ,Michael Gross,1990
Color,Rob Schmidt,Lindy Booth,Kevin Zegers,Wrong Turn ,Julian Richings,2003
Color,Walter Hill,David Carradine,Dennis Quaid,The Long Riders ,Randy Quaid,1980
Color,James Foley,Paul Ben-Victor,Byron Mann,The Corruptor ,Kim Chan,1999
Color,Jeff Nichols,Tye Sheridan,Matthew McConaughey,Mud ,Sam Shepard,2012
Color,Robert Ben Garant,Thomas Lennon,Wendi McLendon-Covey,Reno 911!: Miami,Carlos Alazraqui,2007
Color,Morgan Spurlock,Zayn Malik,Harry Styles,One Direction: This Is Us ,Niall Horan,2013
Color,Neal Brennan,Noureen DeWulf,Rob Riggle,"The Goods: Live Hard, Sell Hard ",Charles Napier,2009
Color,Tuck Tucker,Vincent Schiavelli,Jennifer Jason Leigh,Hey Arnold! The Movie ,Paul Sorvino,2002
Color,Simon Curtis,Toby Jones,Eddie Redmayne,My Week with Marilyn ,Julia Ormond,2011
Color,Richard Shepard,Philip Baker Hall,Adam Scott,The Matador ,Hope Davis,2005
Color,Theodore Witcher,Nia Long,Leonard Roberts,Love Jones ,Larenz Tate,1997
Color,Joel Edgerton,Allison Tolman,Busy Philipps,The Gift ,Wendell Pierce,2015
Color,Jim Hanon,Chad Allen,Chase Ellison,End of the Spear ,Jack Guzman,2005
Color,Tommy O'Haver,Kirsten Dunst,Mila Kunis,Get Over It ,Carmen Electra,2001
Color,Mike Judge,Stephen Root,Gary Cole,Office Space ,Diedrich Bader,1999
Color,Michael Patrick Jann,Kirstie Alley,Kirsten Dunst,Drop Dead Gorgeous ,Ellen Barkin,1999
